ec5_uuid,created_at,uploaded_at,title,1_Establishing_a_new,lat_3_GPS_Location,long_3_GPS_Location,accuracy_3_GPS_Location,UTM_Northing_3_GPS_Location,UTM_Easting_3_GPS_Location,UTM_Zone_3_GPS_Location,4_Hexagon_,5_Plot_,6_Elevation_m,7_Slope___or_,8_Aspect,9_Slope_Position,10_Surface_Shape,11_Slope_Length,12_Slope_Uniformity,13_Slope_Continuity,14_Photo__North,15_Photo__East,16_Photo__South,17_Photo__West,18_Photo__VegGround,19_Photo__Overhead,20_Additional_Commen,22_Hexagon_,23_Plot_,24_Species,25_If_other_fill_in,26_Is_it_a_snag,27_DBH_cm__tenth_dec,28_Age_Taken,29_If_age_is_taken_r,30_For_tress_that_ar,31_Tree_Class,32_Live_crown_class,33_Conk,34_Blind_Conk,35_Fork_Crook,36_Scar,37_Frost_Damage,38_Mistletoe,39_Rotten_Bark,40_Dead_or_broken_to,41_Insect_Damage,42_Fire_Damage,43_Down_Tree,44_Additional_Commen,lat_46_399m_Plot_Centre_,long_46_399m_Plot_Centre_,accuracy_46_399m_Plot_Centre_,UTM_Northing_46_399m_Plot_Centre_,UTM_Easting_46_399m_Plot_Centre_,UTM_Zone_46_399m_Plot_Centre_,47_Hexagon_,48_Plot_,49_399m_Plot,51_Hexagon_,52_Plot_,53_Sub_Plot_,54_Sapling_or_Regene,55_Species,56_If_other_fill_in,57_Regeneration_Heig,58_Tree_count_indivi,59_Avg_DBH_Sapling_o,60_Avg_Height_Saplin,61_Additional_Commen,lat_63_CWD_POC_Location,long_63_CWD_POC_Location,accuracy_63_CWD_POC_Location,UTM_Northing_63_CWD_POC_Location,UTM_Easting_63_CWD_POC_Location,UTM_Zone_63_CWD_POC_Location,64_Hexagon_,65_Plot_,66_Transect_,67_Azimuth,69_Hexagon_,70_Plot_,71_Transect_,72_Position_along_tr,73_Type_of_CWD,74_If_other_and_it_i,75_Species,76_Decay_class,77_DBH_at_transect_c,78_Length_cm,79_DBH_Left_cm__tent,80_Distance_off_grou,81_DBH_Right_cm__ten,82_Distance_off_grou,83_Tag_Id,84_Additional_Commen
42dc7aaf-c001-4c9e-8359-6c5bb3af3ca5,2021-05-26T21:42:15.612Z,2021-05-27T00:25:32.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Down (Dead) (0-45%),10.8,,,,9: Younger immature - Dead potential,1 (0-25% healthy),,,,,,,,,,,E: Less than or equal to one clean break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b092b212-9b5c-4ef2-a9af-21bc259ada78,2021-05-26T21:40:47.109Z,2021-05-27T00:25:28.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Other,,Down (Dead) (0-45%),19.4,,,,3: Older Immature. Dead Potential,1 (0-25% healthy),,,,,,,,,,,G: More than one clean break OR more shattered Break ,Spruce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b148cbd-3129-4562-b546-03ae4f829292,2021-05-26T21:36:57.239Z,2021-05-27T00:25:25.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Sx: spruce hybrid,,Down (Dead) (0-45%),32.6,,,,7: Mature - Dead potential,1 (0-25% healthy),,,,,,,,,7: Grey Attack (Spruce and Fir),,E: Less than or equal to one clean break,Tomentosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04916f32-f051-43fd-b897-25011fd46e0c,2021-05-26T21:30:06.935Z,2021-05-27T00:25:21.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),9.3,,,,8: Younger immature,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,,,Chlorosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38724191-9bdd-4079-b198-a63d1d4ebc45,2021-05-26T21:26:25.423Z,2021-05-27T00:24:46.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),13.3,,,,8: Younger immature,2 (25-50% healthy),,,,4: Bottom and middle,,,,,5: Green Strip Attack (Alive) (Spruce and Fir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5138970-04a0-499c-985b-9f6189ce8765,2021-05-26T21:23:38.192Z,2021-05-27T00:24:42.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),9.1,,,,8: Younger immature,1 (0-25% healthy),,,3: Top 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6bc0241-a7f2-433b-b428-7dc6a5c6ccab,2021-05-26T21:21:32.527Z,2021-05-27T00:24:39.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),12.5,,,,8: Younger immature,2 (25-50% healthy),,,3: Top 1/3 only,,,,,,5: Green Strip Attack (Alive) (Spruce and Fir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e41f282-59e8-472b-9cbb-cd0157b9e342,2021-05-26T21:19:08.366Z,2021-05-27T00:24:35.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Pl: lodgepole pine,,Snag (Dead) (45-90%) ,22.6,,,,3: Older Immature. Dead Potential,1 (0-25% healthy),,,,,,,,,,,,"Bark sloughing, deep checking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8592dc8d-c436-4b2a-b64c-d9a152644966,2021-05-26T21:15:09.152Z,2021-05-27T00:24:32.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Sb: black spruce,,Snag (Dead) (45-90%) ,21.7,,,,3: Older Immature. Dead Potential,1 (0-25% healthy),,,,1: Bottom 1/3 only,,,,2: Middle 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8f9cc3b-cbd3-4191-a896-28bcebeb7aed,2021-05-26T21:13:01.974Z,2021-05-27T00:24:28.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Sx: spruce hybrid,,Standing (Live),30.4,,,,1: Older Immature,4 (75-100% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5fc2148-a905-4563-8909-8e59ff1ac9d5,2021-05-26T21:10:54.335Z,2021-05-27T00:24:24.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),13,,,,8: Younger immature,3 (50-75% healthy),,,,1: Bottom 1/3 only,,,,,"1: Green Attach (Balsam, White, Yellow or Lodgepole Pine)",,,"Resinosis, sap sucker damaged",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236b89d7-d498-4e63-afac-3f43e1f480b7,2021-05-26T21:06:23.359Z,2021-05-27T00:24:21.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),8.9,,,,8: Younger immature,3 (50-75% healthy),,,,1: Bottom 1/3 only,,,,,,,,Chlorotic brown needles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcdaef89-ca0e-4e99-aacd-845dc76ff70f,2021-05-26T21:04:31.230Z,2021-05-27T00:24:17.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Sb: black spruce,,Down (Dead) (0-45%),13.7,,,,3: Older Immature. Dead Potential,1 (0-25% healthy),,,,,,,,,,,,"Deep checking, bark peeling, cankers on branches and bole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cf5bd28-c5f3-4f1a-a495-a03b871250d7,2021-05-26T21:02:07.560Z,2021-05-27T00:24:14.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,At: trembling aspen,,Standing (Live),9.4,,,,8: Younger immature,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db48eab8-dbea-4ffb-9133-086494d5e948,2021-05-26T20:59:07.270Z,2021-05-27T00:24:10.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),15.9,,,,2: Older immature - Suspect,4 (75-100% healthy),,,3: Top 1/3 only,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f16e9cbb-f8cc-4f95-a851-e7e871c2d228,2021-05-26T20:56:17.806Z,2021-05-27T00:24:06.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Sb: black spruce,,Standing (Live),18.4,,,,2: Older immature - Suspect,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c11322bd-ec78-47fd-a378-d637b58e2059,2021-05-26T20:52:42.014Z,2021-05-27T00:24:03.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Snag (Dead) (45-90%) ,21.4,,,,3: Older Immature. Dead Potential,1 (0-25% healthy),,,,,,,,2: Middle 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2df194b3-9b43-426b-a3d2-9565ce9ec452,2021-05-26T20:51:20.701Z,2021-05-27T00:23:59.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Snag (Dead) (45-90%) ,14.4,,,,3: Older Immature. Dead Potential,1 (0-25% healthy),,,,,,,,3: Top 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388eef1-e36b-485c-9f36-480419a08912,2021-05-26T20:49:42.486Z,2021-05-27T00:23:56.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),23,,,,2: Older immature - Suspect,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,,,Katharine will age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b628a44e-d6e4-48fb-b67f-a0ccfcb415d0,2021-05-26T20:46:20.187Z,2021-05-27T00:23:52.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,D: alder,,Snag (Dead) (45-90%) ,12,,,,9: Younger immature - Dead potential,1 (0-25% healthy),,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32511dc2-211e-447b-a633-4fd4ea3142e3,2021-05-26T20:44:29.386Z,2021-05-27T00:23:48.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),13.1,,,,8: Younger immature,2 (25-50% healthy),,,3: Top 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f79c3d4-f817-422b-8531-97bfb04249c4,2021-05-26T20:42:35.165Z,2021-05-27T00:23:45.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,Bl: subalpine fir,,Standing (Live),8.2,,,,8: Younger immature,1 (0-25% healthy),,,,,,,,,,,,Bole is severely bent over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ceb0c52-3daa-40db-8433-864e29d7e481,2021-05-26T20:39:01.970Z,2021-05-27T00:23:41.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,2,At: trembling aspen,,Standing (Live),51.5,,,,5: Mature,4 (75-100% healthy),,,,2: Middle 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4e7998b-034e-418c-83d9-185029bdb8ee,2021-05-21T21:07:15.894Z,2021-05-25T04:16:31.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,1,Other,Unknown,Down (Dead) (0-45%),34.2,,,,4: Dead useless,1 (0-25% healthy),,,,,,,,,,,G: More than one clean break OR more shattered Break ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c4a9167-7288-4e7b-9f8f-f1b78c3e5ebb,2021-05-21T21:06:15.045Z,2021-05-25T04:15:07.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,1,Other,Unknown,Down (Dead) (0-45%),27.8,,,,4: Dead useless,1 (0-25% healthy),,,,,,,,,,,G: More than one clean break OR more shattered Break ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86b5aac2-d0c0-45ce-a2a4-743cd81393af,2021-05-21T21:05:13.510Z,2021-05-25T04:15:05.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,1,Sx: spruce hybrid,,Down (Dead) (0-45%),36.1,,,,4: Dead useless,1 (0-25% healthy),,,,,,,,,,,E: Less than or equal to one clean break,Broken at base of bole. Suspected root rot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0db99b80-e233-4f9a-91dd-2284272fe580,2021-05-21T21:01:03.017Z,2021-05-25T04:15:02.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,1,Ac: poplar,,Down (Dead) (0-45%),49.1,,,,4: Dead useless,1 (0-25% healthy),7: Present in all 3rds ,,,,,,,,,,E: Less than or equal to one clean break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a819fa30-7137-4bd4-ac11-3c80721f3312,2021-05-21T20:58:55.395Z,2021-05-25T04:14:59.000Z,1,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,1,1,Ac: poplar,,Down (Dead) (0-45%),43.7,,,,7: Mature - Dead potential,1 (0-25% healthy),,,,,,,,,,,E: Less than or equal to one clean break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
